well_name,plate,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,SecYE,WCE,Supp
M3,3,Glut,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
M4,3,B2AR,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
M5,3,Glut,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
M6,3,CD47,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
M7,3,Glut,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
M8,3,CD47,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
M9,3,Blank,0.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
N1,3,Neu,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
N10,3,Glut,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
N11,3,CD47,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
N12,3,Neu,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
N13,3,B2AR,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
N14,3,Neu,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
N15,3,CD47,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
N16,3,Blank,0.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
N17,3,Glut,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
N18,3,Neu,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
N19,3,Glut,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
N2,3,Glut,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
N20,3,B2AR,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
N21,3,CD47,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
N22,3,B2AR,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
N3,3,Neu,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
N4,3,Glut,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
N5,3,CD47,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
N6,3,Blank,0.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
N7,3,B2AR,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
N8,3,Blank,0.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
N9,3,Neu,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
O1,3,CD47,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
O10,3,Glut,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
O11,3,Neu,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
O12,3,Neu,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
O13,3,Blank,0.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
O14,3,Blank,0.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
O15,3,Neu,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
O16,3,Glut,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
O17,3,B2AR,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
O18,3,Blank,0.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
O19,3,Glut,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
O2,3,Blank,0.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
O20,3,Blank,0.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
O21,3,Glut,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
O22,3,Neu,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
O3,3,Neu,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
O4,3,Blank,0.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
O5,3,CD47,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
O6,3,Glut,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
O7,3,CD47,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
O8,3,Neu,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
O9,3,Glut,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
P1,3,B2AR,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
P10,3,Neu,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
P11,3,B2AR,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
P12,3,Blank,0.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
P13,3,Neu,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
P14,3,B2AR,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
P15,3,Neu,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
P16,3,CD47,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
P17,3,CD47,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
P18,3,Neu,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
P19,3,Glut,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
P2,3,B2AR,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
P20,3,Blank,0.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
P21,3,Glut,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
P22,3,Blank,0.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
P3,3,Blank,0.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
P4,3,Glut,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
P5,3,Glut,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
P6,3,CD47,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
P7,3,CD47,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
P8,3,CD47,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
P9,3,Blank,0.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
A1,4,B2AR,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
A10,4,Blank,0.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
A11,4,Blank,0.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
A12,4,Glut,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
A13,4,Blank,0.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
A14,4,Blank,0.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
A15,4,Blank,0.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
A16,4,Blank,0.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
A17,4,Glut,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
A18,4,Neu,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
A19,4,B2AR,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
A2,4,CD47,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
A20,4,CD47,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
A21,4,B2AR,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
A22,4,Neu,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
A23,4,CD47,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
A3,4,Neu,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
A4,4,Blank,0.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
A5,4,CD47,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
A6,4,Neu,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
A7,4,Blank,0.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
A8,4,Glut,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
A9,4,Neu,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
B1,4,Blank,0.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
B10,4,CD47,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
B11,4,Neu,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
B12,4,CD47,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
B13,4,Neu,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
B14,4,Blank,0.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
B15,4,CD47,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
B16,4,CD47,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
B17,4,Neu,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
B18,4,CD47,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
B19,4,Glut,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
B2,4,Neu,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
B20,4,CD47,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
B21,4,CD47,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
B22,4,Blank,0.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
B23,4,Neu,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
B3,4,B2AR,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
B4,4,Glut,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
B5,4,CD47,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
B6,4,B2AR,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
B7,4,Neu,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
B8,4,Neu,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
B9,4,Blank,0.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
C1,4,Blank,0.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
C10,4,Blank,0.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
C11,4,Neu,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
C12,4,Neu,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
C13,4,CD47,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
C14,4,Blank,0.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
C15,4,Neu,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
C16,4,Blank,0.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
C17,4,Neu,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
C18,4,Blank,0.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
C19,4,CD47,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
C2,4,B2AR,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
C20,4,Neu,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
C21,4,Blank,0.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
C22,4,Glut,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
C23,4,Glut,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
C3,4,B2AR,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
C4,4,B2AR,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
C5,4,Blank,0.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
C6,4,B2AR,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
C7,4,Blank,0.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
C8,4,B2AR,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
C9,4,CD47,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
D1,4,B2AR,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
D10,4,Blank,0.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
D11,4,Glut,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
D12,4,Blank,0.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
D13,4,Glut,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
D14,4,CD47,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
D15,4,CD47,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
D16,4,Blank,0.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
D17,4,Glut,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
D18,4,CD47,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
D19,4,CD47,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
D2,4,CD47,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
D20,4,Neu,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
D21,4,Glut,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
D22,4,Neu,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
D23,4,Neu,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
D3,4,Neu,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
D4,4,Blank,0.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
D5,4,Neu,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
D6,4,Neu,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
D7,4,Glut,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
D8,4,B2AR,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
D9,4,Glut,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
E1,4,Blank,0.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
E10,4,CD47,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
E11,4,B2AR,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
E12,4,B2AR,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
E13,4,B2AR,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
E14,4,Blank,0.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
E15,4,CD47,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
E16,4,B2AR,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
E17,4,CD47,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
E18,4,B2AR,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
E19,4,CD47,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
E2,4,Blank,0.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
E20,4,Glut,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
E21,4,CD47,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
E22,4,Neu,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
E23,4,Glut,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
E3,4,Glut,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
E4,4,CD47,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
E5,4,CD47,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
E6,4,CD47,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
E7,4,Glut,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
E8,4,Blank,0.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
E9,4,Neu,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
F1,4,Glut,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
F10,4,Blank,0.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
F11,4,Blank,0.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
F12,4,CD47,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
F13,4,B2AR,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
F14,4,Glut,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
F15,4,Neu,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
F16,4,CD47,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
F17,4,CD47,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
F18,4,Blank,0.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
F19,4,Blank,0.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
F2,4,Neu,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
F20,4,CD47,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
F21,4,B2AR,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
F22,4,B2AR,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
F23,4,Blank,0.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
F3,4,Glut,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
F4,4,Blank,0.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
F5,4,Glut,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
F6,4,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
F7,4,B2AR,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
F8,4,CD47,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
F9,4,CD47,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
G1,4,B2AR,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
G10,4,Neu,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
G11,4,Blank,0.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
G12,4,Neu,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
G13,4,Blank,0.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
G14,4,Neu,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
G15,4,Blank,0.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
G16,4,B2AR,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
G17,4,Glut,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
G18,4,B2AR,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
G19,4,Blank,0.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
G2,4,B2AR,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
G20,4,B2AR,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
G21,4,CD47,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
G22,4,Blank,0.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
G23,4,Glut,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
G3,4,Glut,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
G4,4,Blank,0.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
G5,4,B2AR,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
G6,4,Glut,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
G7,4,Blank,0.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
G8,4,Neu,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
G9,4,Neu,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
H1,4,B2AR,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
H10,4,B2AR,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
H11,4,Blank,0.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
H12,4,Neu,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
H13,4,Blank,0.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
H14,4,Glut,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
H15,4,Glut,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
H16,4,Glut,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
H17,4,Glut,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
H18,4,B2AR,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
H19,4,Neu,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
H2,4,Neu,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
H20,4,Glut,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
H21,4,Glut,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
H22,4,B2AR,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
H23,4,Glut,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
H3,4,Glut,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
H4,4,B2AR,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
H5,4,Glut,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
H6,4,CD47,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
H7,4,Neu,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
H8,4,Neu,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
H9,4,CD47,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
I1,4,Blank,0.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
I10,4,Blank,0.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
I11,4,B2AR,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
I12,4,Blank,0.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
I13,4,Glut,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
I14,4,B2AR,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
I15,4,Blank,0.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
I16,4,Glut,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
I17,4,Glut,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
I18,4,Blank,0.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
I19,4,Neu,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
I2,4,Blank,0.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
I20,4,Glut,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
I21,4,CD47,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
I22,4,Blank,0.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
I3,4,B2AR,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
I4,4,CD47,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
I5,4,Glut,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
I6,4,B2AR,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
I7,4,Neu,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
I8,4,Blank,0.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
I9,4,CD47,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
J1,4,B2AR,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
J10,4,B2AR,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
J11,4,Neu,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
J12,4,B2AR,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
J13,4,B2AR,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
J14,4,Neu,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
J15,4,Glut,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
J16,4,Blank,0.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
J17,4,CD47,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
J18,4,CD47,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
J19,4,B2AR,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
J2,4,B2AR,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
J20,4,Neu,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
J21,4,Neu,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
J22,4,Blank,0.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
J3,4,CD47,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
J4,4,CD47,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
J5,4,Blank,0.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
J6,4,Glut,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
J7,4,Blank,0.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
J8,4,CD47,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
J9,4,Glut,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
K1,4,Glut,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
K10,4,Blank,0.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
K11,4,B2AR,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
K12,4,B2AR,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
K13,4,Glut,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
K14,4,Neu,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
K15,4,Neu,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
K16,4,Neu,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
K17,4,Blank,0.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
K18,4,CD47,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
K19,4,B2AR,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
K2,4,Blank,0.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
K20,4,CD47,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
K21,4,Blank,0.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
K22,4,Blank,0.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
K3,4,Glut,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
K4,4,B2AR,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
K5,4,Neu,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
K6,4,B2AR,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
K7,4,B2AR,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
K8,4,Glut,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
K9,4,B2AR,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
L1,4,Neu,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
L10,4,Blank,0.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
L11,4,Neu,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
L12,4,CD47,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
L13,4,Neu,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
L14,4,Glut,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
L15,4,Neu,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
L16,4,B2AR,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
L17,4,Neu,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
L18,4,CD47,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
L19,4,CD47,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
L2,4,Neu,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
L20,4,CD47,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
